ticket_id,customer_id,created_at,resolved_at,category,satisfaction_score
TICK_015276,CUST_07717,2023-12-08 00:00:00,2023-12-11 00:00:00,billing,4.0
TICK_015277,CUST_07718,2024-04-09 00:00:00,2024-04-12 00:00:00,technical,5.0
TICK_015278,CUST_07719,2024-09-08 00:00:00,,feature_request,
TICK_015279,CUST_07719,2021-08-25 00:00:00,2021-08-27 00:00:00,billing,5.0
TICK_015280,CUST_07719,2022-01-16 00:00:00,2022-01-17 00:00:00,technical,5.0
TICK_015281,CUST_07719,2024-02-05 00:00:00,2024-02-21 00:00:00,feature_request,5.0
TICK_015282,CUST_07721,2021-09-26 00:00:00,2021-10-01 00:00:00,billing,5.0
TICK_015283,CUST_07721,2021-07-01 00:00:00,2021-07-13 00:00:00,account,4.0
TICK_015284,CUST_07722,2024-11-21 00:00:00,2024-12-11 00:00:00,billing,2.0
TICK_015285,CUST_07723,2021-01-14 00:00:00,2021-01-18 00:00:00,account,4.0
TICK_015286,CUST_07724,2024-07-15 00:00:00,2024-07-17 00:00:00,billing,3.0
TICK_015287,CUST_07724,2022-08-16 00:00:00,2022-08-26 00:00:00,billing,3.0
TICK_015288,CUST_07725,2024-10-22 00:00:00,2024-10-23 00:00:00,account,3.0
TICK_015289,CUST_07725,2024-12-16 00:00:00,2024-12-18 00:00:00,billing,3.0
TICK_015290,CUST_07726,2021-08-17 00:00:00,,account,
TICK_015291,CUST_07727,2022-05-17 00:00:00,2022-06-01 00:00:00,account,4.0
TICK_015292,CUST_07727,2023-11-17 00:00:00,2023-11-18 00:00:00,billing,1.0
TICK_015293,CUST_07727,2024-11-17 00:00:00,2024-11-26 00:00:00,billing,1.0
TICK_015294,CUST_07727,2020-08-06 00:00:00,,account,
TICK_015295,CUST_07728,2022-09-12 00:00:00,,billing,
TICK_015296,CUST_07728,2022-10-29 00:00:00,,technical,
TICK_015297,CUST_07728,2024-12-02 00:00:00,,technical,
TICK_015298,CUST_07729,2024-10-19 00:00:00,,billing,
TICK_015299,CUST_07729,2024-11-20 00:00:00,2024-12-05 00:00:00,technical,5.0
TICK_015300,CUST_07729,2024-09-28 00:00:00,2024-10-04 00:00:00,billing,5.0
TICK_015301,CUST_07729,2024-10-09 00:00:00,2024-10-16 00:00:00,billing,3.0
TICK_015302,CUST_07730,2023-06-19 00:00:00,2023-06-25 00:00:00,billing,4.0
TICK_015303,CUST_07730,2021-10-09 00:00:00,2021-10-11 00:00:00,account,3.0
TICK_015304,CUST_07730,2021-04-26 00:00:00,2021-04-30 00:00:00,billing,4.0
TICK_015305,CUST_07731,2022-05-06 00:00:00,2022-05-14 00:00:00,technical,1.0
TICK_015306,CUST_07731,2021-08-27 00:00:00,,technical,
TICK_015307,CUST_07734,2024-04-04 00:00:00,2024-04-08 00:00:00,feature_request,3.0
TICK_015308,CUST_07734,2024-08-17 00:00:00,,account,
TICK_015309,CUST_07735,2024-09-29 00:00:00,2024-10-04 00:00:00,general,3.0
TICK_015310,CUST_07736,2022-12-01 00:00:00,2022-12-17 00:00:00,technical,5.0
TICK_015311,CUST_07736,2022-08-22 00:00:00,2022-09-01 00:00:00,billing,4.0
TICK_015312,CUST_07737,2024-02-23 00:00:00,2024-02-29 00:00:00,account,3.0
TICK_015313,CUST_07737,2024-06-21 00:00:00,2024-06-23 00:00:00,feature_request,5.0
TICK_015314,CUST_07737,2024-03-14 00:00:00,2024-03-17 00:00:00,billing,3.0
TICK_015315,CUST_07737,2024-07-01 00:00:00,2024-07-06 00:00:00,feature_request,2.0
TICK_015316,CUST_07739,2023-06-29 00:00:00,2023-06-30 00:00:00,feature_request,4.0
TICK_015317,CUST_07739,2021-11-22 00:00:00,2021-12-04 00:00:00,technical,3.0
TICK_015318,CUST_07739,2022-09-26 00:00:00,2022-09-28 00:00:00,billing,3.0
TICK_015319,CUST_07740,2022-02-03 00:00:00,2022-02-04 00:00:00,billing,4.0
TICK_015320,CUST_07741,2023-07-26 00:00:00,2023-07-31 00:00:00,account,2.0
TICK_015321,CUST_07741,2024-09-22 00:00:00,2024-09-23 00:00:00,technical,4.0
TICK_015322,CUST_07741,2022-10-24 00:00:00,2022-10-26 00:00:00,billing,3.0
TICK_015323,CUST_07741,2022-12-13 00:00:00,2022-12-16 00:00:00,billing,5.0
TICK_015324,CUST_07742,2022-03-06 00:00:00,2022-03-12 00:00:00,billing,2.0
TICK_015325,CUST_07742,2023-02-22 00:00:00,,feature_request,
TICK_015326,CUST_07742,2021-11-04 00:00:00,2021-11-09 00:00:00,account,5.0
TICK_015327,CUST_07742,2021-07-24 00:00:00,2021-07-25 00:00:00,account,5.0
TICK_015328,CUST_07743,2023-08-06 00:00:00,,technical,
TICK_015329,CUST_07744,2020-10-26 00:00:00,2020-10-29 00:00:00,account,1.0
TICK_015330,CUST_07745,2024-05-01 00:00:00,2024-05-27 00:00:00,account,4.0
TICK_015331,CUST_07745,2021-05-31 00:00:00,2021-06-17 00:00:00,billing,3.0
TICK_015332,CUST_07746,2023-01-13 00:00:00,2023-02-15 00:00:00,billing,5.0
TICK_015333,CUST_07746,2024-07-21 00:00:00,2024-07-24 00:00:00,general,5.0
TICK_015334,CUST_07747,2022-05-25 00:00:00,2022-06-08 00:00:00,billing,2.0
TICK_015335,CUST_07748,2022-07-31 00:00:00,2022-08-15 00:00:00,account,5.0
TICK_015336,CUST_07749,2022-11-02 00:00:00,2022-11-05 00:00:00,feature_request,5.0
TICK_015337,CUST_07750,2023-07-24 00:00:00,2023-07-28 00:00:00,billing,4.0
TICK_015338,CUST_07751,2021-12-31 00:00:00,2022-01-01 00:00:00,technical,5.0
TICK_015339,CUST_07752,2024-10-30 00:00:00,2024-11-01 00:00:00,technical,5.0
TICK_015340,CUST_07752,2024-03-15 00:00:00,2024-03-26 00:00:00,technical,5.0
TICK_015341,CUST_07753,2023-07-15 00:00:00,2023-07-25 00:00:00,technical,4.0
TICK_015342,CUST_07753,2021-01-29 00:00:00,2021-02-03 00:00:00,billing,5.0
TICK_015343,CUST_07753,2020-12-29 00:00:00,2021-01-01 00:00:00,technical,1.0
TICK_015344,CUST_07753,2020-04-17 00:00:00,,billing,
TICK_015345,CUST_07753,2023-01-29 00:00:00,2023-02-04 00:00:00,technical,3.0
TICK_015346,CUST_07754,2022-02-03 00:00:00,2022-02-06 00:00:00,account,1.0
TICK_015347,CUST_07754,2021-10-26 00:00:00,2021-10-29 00:00:00,feature_request,5.0
TICK_015348,CUST_07754,2022-07-31 00:00:00,2022-08-10 00:00:00,billing,5.0
TICK_015349,CUST_07756,2023-10-05 00:00:00,2023-10-12 00:00:00,technical,3.0
TICK_015350,CUST_07756,2023-12-05 00:00:00,,technical,
TICK_015351,CUST_07756,2022-11-12 00:00:00,2022-11-17 00:00:00,technical,2.0
TICK_015352,CUST_07756,2022-06-01 00:00:00,2022-07-01 00:00:00,technical,4.0
TICK_015353,CUST_07757,2023-05-06 00:00:00,2023-05-09 00:00:00,technical,2.0
TICK_015354,CUST_07758,2023-11-04 00:00:00,2023-11-30 00:00:00,technical,3.0
TICK_015355,CUST_07759,2024-02-09 00:00:00,2024-02-23 00:00:00,technical,1.0
TICK_015356,CUST_07760,2021-12-27 00:00:00,2022-01-04 00:00:00,technical,5.0
TICK_015357,CUST_07760,2021-03-16 00:00:00,2021-03-18 00:00:00,billing,5.0
TICK_015358,CUST_07761,2022-02-20 00:00:00,,technical,
TICK_015359,CUST_07762,2024-09-25 00:00:00,2024-09-26 00:00:00,billing,5.0
TICK_015360,CUST_07763,2024-09-27 00:00:00,2024-10-01 00:00:00,technical,1.0
TICK_015361,CUST_07763,2024-12-07 00:00:00,2024-12-13 00:00:00,technical,4.0
TICK_015362,CUST_07766,2023-07-11 00:00:00,2023-07-24 00:00:00,account,4.0
TICK_015363,CUST_07766,2022-11-27 00:00:00,2022-11-29 00:00:00,account,4.0
TICK_015364,CUST_07766,2024-08-09 00:00:00,2024-08-14 00:00:00,technical,5.0
TICK_015365,CUST_07767,2024-03-06 00:00:00,2024-03-15 00:00:00,billing,5.0
TICK_015366,CUST_07767,2024-07-18 00:00:00,2024-07-19 00:00:00,account,2.0
TICK_015367,CUST_07768,2021-08-19 00:00:00,2021-08-20 00:00:00,feature_request,4.0
TICK_015368,CUST_07768,2020-12-08 00:00:00,2020-12-14 00:00:00,feature_request,5.0
TICK_015369,CUST_07768,2022-06-11 00:00:00,2022-06-21 00:00:00,technical,5.0
TICK_015370,CUST_07769,2020-06-07 00:00:00,2020-07-05 00:00:00,general,5.0
TICK_015371,CUST_07769,2020-05-27 00:00:00,2020-06-03 00:00:00,feature_request,5.0
TICK_015372,CUST_07769,2024-10-03 00:00:00,2024-10-07 00:00:00,billing,4.0
TICK_015373,CUST_07770,2024-12-30 00:00:00,2025-01-05 00:00:00,technical,5.0
TICK_015374,CUST_07771,2021-09-23 00:00:00,2021-10-01 00:00:00,billing,4.0
TICK_015375,CUST_07771,2021-06-13 00:00:00,2021-06-18 00:00:00,feature_request,4.0
TICK_015376,CUST_07772,2023-08-27 00:00:00,2023-09-03 00:00:00,feature_request,3.0
TICK_015377,CUST_07772,2023-05-15 00:00:00,2023-05-18 00:00:00,general,2.0
TICK_015378,CUST_07773,2024-11-20 00:00:00,,general,
TICK_015379,CUST_07773,2023-07-04 00:00:00,2023-07-06 00:00:00,billing,2.0
TICK_015380,CUST_07774,2024-05-27 00:00:00,2024-06-03 00:00:00,technical,3.0
TICK_015381,CUST_07775,2024-08-04 00:00:00,2024-08-08 00:00:00,account,3.0
TICK_015382,CUST_07776,2021-10-12 00:00:00,2021-10-16 00:00:00,technical,3.0
TICK_015383,CUST_07776,2021-05-25 00:00:00,,account,
TICK_015384,CUST_07776,2024-06-24 00:00:00,2024-07-01 00:00:00,account,4.0
TICK_015385,CUST_07776,2022-06-20 00:00:00,2022-06-27 00:00:00,billing,2.0
TICK_015386,CUST_07776,2022-12-01 00:00:00,2022-12-10 00:00:00,account,3.0
TICK_015387,CUST_07776,2022-03-03 00:00:00,2022-03-23 00:00:00,technical,3.0
TICK_015388,CUST_07777,2024-02-02 00:00:00,,account,
TICK_015389,CUST_07778,2024-05-18 00:00:00,2024-05-21 00:00:00,technical,5.0
TICK_015390,CUST_07778,2022-09-22 00:00:00,2022-09-26 00:00:00,account,3.0
TICK_015391,CUST_07778,2023-04-07 00:00:00,2023-04-14 00:00:00,technical,1.0
TICK_015392,CUST_07778,2023-09-13 00:00:00,,general,
TICK_015393,CUST_07779,2024-07-02 00:00:00,2024-07-03 00:00:00,feature_request,4.0
TICK_015394,CUST_07780,2023-04-05 00:00:00,2023-04-07 00:00:00,general,5.0
TICK_015395,CUST_07780,2023-01-24 00:00:00,,feature_request,
TICK_015396,CUST_07781,2021-01-29 00:00:00,2021-02-08 00:00:00,technical,3.0
TICK_015397,CUST_07781,2024-03-11 00:00:00,2024-03-12 00:00:00,general,1.0
TICK_015398,CUST_07781,2024-06-05 00:00:00,2024-06-06 00:00:00,technical,2.0
TICK_015399,CUST_07782,2020-03-31 00:00:00,2020-04-08 00:00:00,technical,5.0
TICK_015400,CUST_07782,2024-08-20 00:00:00,,technical,
TICK_015401,CUST_07782,2023-01-05 00:00:00,2023-01-18 00:00:00,billing,5.0
TICK_015402,CUST_07783,2024-10-13 00:00:00,,feature_request,
TICK_015403,CUST_07783,2024-09-09 00:00:00,,technical,
TICK_015404,CUST_07784,2023-10-10 00:00:00,,billing,
TICK_015405,CUST_07785,2024-11-01 00:00:00,2024-11-07 00:00:00,billing,5.0
TICK_015406,CUST_07785,2024-12-21 00:00:00,2024-12-25 00:00:00,feature_request,5.0
TICK_015407,CUST_07785,2024-12-03 00:00:00,2024-12-05 00:00:00,billing,1.0
TICK_015408,CUST_07786,2022-06-08 00:00:00,2022-06-12 00:00:00,feature_request,4.0
TICK_015409,CUST_07786,2021-06-22 00:00:00,2021-07-02 00:00:00,feature_request,3.0
TICK_015410,CUST_07786,2022-12-04 00:00:00,2022-12-05 00:00:00,billing,3.0
TICK_015411,CUST_07786,2024-06-15 00:00:00,2024-06-21 00:00:00,technical,3.0
TICK_015412,CUST_07786,2022-03-18 00:00:00,,technical,
TICK_015413,CUST_07787,2023-09-15 00:00:00,2023-09-16 00:00:00,technical,5.0
TICK_015414,CUST_07787,2021-12-26 00:00:00,2022-01-04 00:00:00,billing,2.0
TICK_015415,CUST_07787,2024-08-07 00:00:00,2024-08-20 00:00:00,account,3.0
TICK_015416,CUST_07788,2024-12-11 00:00:00,2025-01-01 00:00:00,billing,4.0
TICK_015417,CUST_07788,2024-12-19 00:00:00,2025-01-06 00:00:00,technical,5.0
TICK_015418,CUST_07788,2024-07-02 00:00:00,2024-07-27 00:00:00,account,4.0
TICK_015419,CUST_07789,2022-06-15 00:00:00,,technical,
TICK_015420,CUST_07789,2022-11-01 00:00:00,2022-11-02 00:00:00,billing,4.0
TICK_015421,CUST_07789,2020-06-18 00:00:00,2020-06-28 00:00:00,account,2.0
TICK_015422,CUST_07789,2022-04-22 00:00:00,,billing,
TICK_015423,CUST_07790,2023-03-29 00:00:00,2023-04-03 00:00:00,feature_request,5.0
TICK_015424,CUST_07790,2024-10-22 00:00:00,,feature_request,
TICK_015425,CUST_07790,2022-02-22 00:00:00,,account,
TICK_015426,CUST_07790,2023-11-11 00:00:00,2023-11-19 00:00:00,technical,1.0
TICK_015427,CUST_07792,2022-07-05 00:00:00,2022-07-18 00:00:00,billing,3.0
TICK_015428,CUST_07793,2023-05-02 00:00:00,2023-05-28 00:00:00,technical,5.0
TICK_015429,CUST_07794,2022-09-30 00:00:00,2022-10-06 00:00:00,general,3.0
TICK_015430,CUST_07794,2022-07-27 00:00:00,2022-08-03 00:00:00,account,3.0
TICK_015431,CUST_07795,2023-02-14 00:00:00,2023-02-15 00:00:00,billing,1.0
TICK_015432,CUST_07795,2022-10-24 00:00:00,2022-11-09 00:00:00,technical,2.0
TICK_015433,CUST_07795,2023-03-31 00:00:00,2023-04-06 00:00:00,feature_request,5.0
TICK_015434,CUST_07797,2024-12-29 00:00:00,,feature_request,
TICK_015435,CUST_07797,2024-12-30 00:00:00,2025-01-17 00:00:00,technical,3.0
TICK_015436,CUST_07797,2024-11-30 00:00:00,2024-12-15 00:00:00,account,3.0
TICK_015437,CUST_07798,2024-06-01 00:00:00,2024-06-09 00:00:00,feature_request,1.0
TICK_015438,CUST_07798,2023-03-03 00:00:00,2023-03-09 00:00:00,billing,5.0
TICK_015439,CUST_07798,2023-04-06 00:00:00,2023-04-26 00:00:00,account,4.0
TICK_015440,CUST_07798,2023-05-13 00:00:00,,billing,
TICK_015441,CUST_07800,2021-10-23 00:00:00,2021-10-26 00:00:00,billing,5.0
TICK_015442,CUST_07801,2023-09-21 00:00:00,2023-10-11 00:00:00,feature_request,3.0
TICK_015443,CUST_07801,2022-10-07 00:00:00,,technical,
TICK_015444,CUST_07801,2024-03-14 00:00:00,2024-03-29 00:00:00,account,5.0
TICK_015445,CUST_07801,2022-01-07 00:00:00,2022-01-15 00:00:00,feature_request,2.0
TICK_015446,CUST_07803,2024-12-31 00:00:00,2025-01-03 00:00:00,feature_request,2.0
TICK_015447,CUST_07804,2024-02-13 00:00:00,2024-03-03 00:00:00,account,4.0
TICK_015448,CUST_07804,2021-12-04 00:00:00,2021-12-13 00:00:00,billing,4.0
TICK_015449,CUST_07805,2023-05-13 00:00:00,,billing,
TICK_015450,CUST_07806,2023-12-27 00:00:00,2023-12-29 00:00:00,feature_request,3.0
TICK_015451,CUST_07807,2024-03-19 00:00:00,2024-05-15 00:00:00,technical,4.0
TICK_015452,CUST_07807,2022-04-20 00:00:00,2022-04-25 00:00:00,billing,5.0
TICK_015453,CUST_07807,2024-05-18 00:00:00,2024-05-22 00:00:00,technical,5.0
TICK_015454,CUST_07807,2022-06-07 00:00:00,2022-06-15 00:00:00,billing,1.0
TICK_015455,CUST_07808,2024-03-04 00:00:00,2024-03-07 00:00:00,account,4.0
TICK_015456,CUST_07810,2023-08-25 00:00:00,,feature_request,
TICK_015457,CUST_07810,2022-04-16 00:00:00,,billing,
TICK_015458,CUST_07812,2023-03-09 00:00:00,2023-04-20 00:00:00,technical,5.0
TICK_015459,CUST_07812,2021-07-12 00:00:00,2021-07-17 00:00:00,feature_request,3.0
TICK_015460,CUST_07812,2022-01-19 00:00:00,2022-01-28 00:00:00,general,2.0
TICK_015461,CUST_07813,2023-08-29 00:00:00,2023-09-08 00:00:00,technical,3.0
TICK_015462,CUST_07813,2021-02-15 00:00:00,2021-02-28 00:00:00,billing,1.0
TICK_015463,CUST_07814,2021-05-22 00:00:00,2021-06-09 00:00:00,general,4.0
TICK_015464,CUST_07814,2022-05-03 00:00:00,2022-05-08 00:00:00,account,4.0
TICK_015465,CUST_07814,2022-07-04 00:00:00,2022-07-11 00:00:00,account,5.0
TICK_015466,CUST_07815,2021-08-30 00:00:00,,billing,
TICK_015467,CUST_07815,2023-01-11 00:00:00,,account,
TICK_015468,CUST_07815,2020-10-29 00:00:00,2020-11-11 00:00:00,feature_request,4.0
TICK_015469,CUST_07816,2023-01-11 00:00:00,2023-01-12 00:00:00,billing,3.0
TICK_015470,CUST_07818,2024-11-11 00:00:00,2024-11-18 00:00:00,general,4.0
TICK_015471,CUST_07818,2024-09-20 00:00:00,2024-10-20 00:00:00,account,1.0
TICK_015472,CUST_07818,2024-10-30 00:00:00,2024-11-26 00:00:00,billing,1.0
TICK_015473,CUST_07818,2024-12-15 00:00:00,2024-12-23 00:00:00,billing,5.0
TICK_015474,CUST_07819,2024-10-06 00:00:00,2024-10-30 00:00:00,feature_request,3.0
TICK_015475,CUST_07820,2024-12-01 00:00:00,2024-12-13 00:00:00,technical,3.0
TICK_015476,CUST_07820,2022-09-10 00:00:00,2022-09-12 00:00:00,general,3.0
TICK_015477,CUST_07821,2022-11-18 00:00:00,2022-11-23 00:00:00,account,4.0
TICK_015478,CUST_07821,2024-10-14 00:00:00,2024-10-16 00:00:00,feature_request,5.0
TICK_015479,CUST_07821,2022-07-09 00:00:00,2022-07-20 00:00:00,billing,5.0
TICK_015480,CUST_07823,2024-11-08 00:00:00,2024-11-23 00:00:00,technical,5.0
TICK_015481,CUST_07823,2022-07-25 00:00:00,2022-08-03 00:00:00,technical,4.0
TICK_015482,CUST_07823,2022-06-30 00:00:00,2022-07-01 00:00:00,technical,3.0
TICK_015483,CUST_07823,2024-04-27 00:00:00,2024-04-30 00:00:00,technical,3.0
TICK_015484,CUST_07823,2021-02-06 00:00:00,2021-02-14 00:00:00,billing,3.0
TICK_015485,CUST_07824,2024-01-16 00:00:00,,feature_request,
TICK_015486,CUST_07824,2022-12-29 00:00:00,,account,
TICK_015487,CUST_07824,2022-12-06 00:00:00,2022-12-13 00:00:00,billing,1.0
TICK_015488,CUST_07826,2023-04-14 00:00:00,,account,
TICK_015489,CUST_07826,2023-07-12 00:00:00,2023-07-13 00:00:00,technical,5.0
TICK_015490,CUST_07826,2024-01-14 00:00:00,2024-01-31 00:00:00,technical,4.0
TICK_015491,CUST_07827,2024-11-15 00:00:00,2024-11-16 00:00:00,account,5.0
TICK_015492,CUST_07828,2023-11-13 00:00:00,2023-11-16 00:00:00,general,2.0
TICK_015493,CUST_07829,2023-09-28 00:00:00,2023-09-29 00:00:00,feature_request,1.0
TICK_015494,CUST_07829,2023-08-19 00:00:00,2023-09-08 00:00:00,technical,4.0
TICK_015495,CUST_07829,2023-05-12 00:00:00,2023-05-15 00:00:00,billing,5.0
TICK_015496,CUST_07830,2023-01-26 00:00:00,2023-01-29 00:00:00,general,3.0
TICK_015497,CUST_07830,2020-11-01 00:00:00,,technical,
TICK_015498,CUST_07831,2022-07-13 00:00:00,2022-07-30 00:00:00,feature_request,5.0
TICK_015499,CUST_07832,2024-11-07 00:00:00,,account,
TICK_015500,CUST_07832,2023-08-17 00:00:00,2023-09-12 00:00:00,account,4.0
TICK_015501,CUST_07832,2023-07-25 00:00:00,2023-07-29 00:00:00,technical,5.0
TICK_015502,CUST_07834,2024-06-14 00:00:00,,general,
TICK_015503,CUST_07834,2023-06-29 00:00:00,2023-07-15 00:00:00,technical,5.0
TICK_015504,CUST_07834,2024-09-06 00:00:00,2024-09-16 00:00:00,account,5.0
TICK_015505,CUST_07835,2022-09-07 00:00:00,2022-09-20 00:00:00,billing,3.0
TICK_015506,CUST_07835,2021-08-01 00:00:00,,feature_request,
TICK_015507,CUST_07835,2020-10-03 00:00:00,2020-10-08 00:00:00,feature_request,5.0
TICK_015508,CUST_07836,2021-04-27 00:00:00,,account,
TICK_015509,CUST_07836,2022-04-10 00:00:00,2022-04-18 00:00:00,feature_request,4.0
TICK_015510,CUST_07838,2024-11-12 00:00:00,2024-11-17 00:00:00,billing,2.0
TICK_015511,CUST_07838,2022-09-22 00:00:00,2022-09-24 00:00:00,technical,5.0
TICK_015512,CUST_07839,2022-03-27 00:00:00,2022-03-29 00:00:00,general,1.0
TICK_015513,CUST_07839,2023-09-05 00:00:00,2023-09-26 00:00:00,account,5.0
TICK_015514,CUST_07839,2022-09-15 00:00:00,2022-09-18 00:00:00,account,1.0
TICK_015515,CUST_07839,2022-06-03 00:00:00,2022-06-30 00:00:00,technical,3.0
TICK_015516,CUST_07841,2024-01-05 00:00:00,2024-01-07 00:00:00,billing,4.0
TICK_015517,CUST_07842,2021-11-16 00:00:00,,account,
TICK_015518,CUST_07842,2023-01-01 00:00:00,,billing,
TICK_015519,CUST_07842,2024-01-09 00:00:00,,technical,
TICK_015520,CUST_07842,2021-07-20 00:00:00,2021-07-31 00:00:00,technical,4.0
TICK_015521,CUST_07843,2020-11-27 00:00:00,,technical,
TICK_015522,CUST_07843,2024-12-13 00:00:00,2024-12-29 00:00:00,billing,1.0
TICK_015523,CUST_07843,2021-10-24 00:00:00,2021-10-26 00:00:00,billing,4.0
TICK_015524,CUST_07843,2022-06-17 00:00:00,2022-06-28 00:00:00,billing,5.0
TICK_015525,CUST_07844,2023-10-17 00:00:00,2023-11-01 00:00:00,account,1.0
TICK_015526,CUST_07844,2023-11-18 00:00:00,2023-11-28 00:00:00,general,5.0
TICK_015527,CUST_07845,2023-05-22 00:00:00,2023-05-23 00:00:00,feature_request,1.0
TICK_015528,CUST_07845,2023-03-19 00:00:00,2023-03-21 00:00:00,feature_request,3.0
TICK_015529,CUST_07846,2023-12-24 00:00:00,2023-12-28 00:00:00,feature_request,1.0
TICK_015530,CUST_07846,2022-12-17 00:00:00,2022-12-20 00:00:00,technical,4.0
TICK_015531,CUST_07846,2022-11-17 00:00:00,2022-11-25 00:00:00,technical,4.0
TICK_015532,CUST_07847,2024-05-08 00:00:00,2024-05-19 00:00:00,account,4.0
TICK_015533,CUST_07847,2023-09-19 00:00:00,2023-09-21 00:00:00,billing,5.0
TICK_015534,CUST_07848,2024-05-04 00:00:00,2024-05-28 00:00:00,account,5.0
TICK_015535,CUST_07848,2022-02-08 00:00:00,2022-02-10 00:00:00,account,4.0
TICK_015536,CUST_07849,2022-03-30 00:00:00,2022-04-07 00:00:00,technical,5.0
TICK_015537,CUST_07850,2023-07-26 00:00:00,2023-08-02 00:00:00,billing,5.0
TICK_015538,CUST_07850,2022-09-18 00:00:00,2022-09-20 00:00:00,general,4.0
TICK_015539,CUST_07850,2024-11-07 00:00:00,2024-11-13 00:00:00,account,5.0
TICK_015540,CUST_07851,2021-07-30 00:00:00,2021-08-12 00:00:00,general,5.0
TICK_015541,CUST_07852,2022-09-25 00:00:00,2022-10-13 00:00:00,feature_request,5.0
TICK_015542,CUST_07853,2024-02-15 00:00:00,2024-02-18 00:00:00,billing,5.0
TICK_015543,CUST_07854,2024-11-01 00:00:00,2024-11-14 00:00:00,account,2.0
TICK_015544,CUST_07854,2021-01-26 00:00:00,2021-02-02 00:00:00,feature_request,1.0
TICK_015545,CUST_07854,2023-11-23 00:00:00,2023-11-27 00:00:00,billing,5.0
TICK_015546,CUST_07854,2021-02-09 00:00:00,2021-02-12 00:00:00,account,5.0
TICK_015547,CUST_07855,2024-02-19 00:00:00,2024-02-20 00:00:00,billing,4.0
TICK_015548,CUST_07855,2022-01-08 00:00:00,,general,
TICK_015549,CUST_07855,2023-12-02 00:00:00,2023-12-06 00:00:00,account,5.0
TICK_015550,CUST_07856,2022-09-21 00:00:00,,billing,
TICK_015551,CUST_07857,2020-11-19 00:00:00,2020-12-09 00:00:00,feature_request,4.0
TICK_015552,CUST_07857,2024-01-21 00:00:00,2024-02-08 00:00:00,technical,4.0
TICK_015553,CUST_07857,2021-04-01 00:00:00,,feature_request,
TICK_015554,CUST_07858,2022-10-03 00:00:00,2022-10-13 00:00:00,account,5.0
TICK_015555,CUST_07858,2020-10-28 00:00:00,2020-11-08 00:00:00,technical,4.0
TICK_015556,CUST_07859,2022-07-29 00:00:00,2022-08-02 00:00:00,feature_request,4.0
TICK_015557,CUST_07859,2024-08-25 00:00:00,2024-08-29 00:00:00,feature_request,1.0
TICK_015558,CUST_07859,2024-04-12 00:00:00,,billing,
TICK_015559,CUST_07859,2024-11-23 00:00:00,2024-11-24 00:00:00,technical,4.0
TICK_015560,CUST_07859,2022-03-24 00:00:00,2022-03-26 00:00:00,general,4.0
TICK_015561,CUST_07860,2024-06-18 00:00:00,2024-06-25 00:00:00,technical,5.0
TICK_015562,CUST_07861,2023-04-23 00:00:00,2023-05-22 00:00:00,account,2.0
TICK_015563,CUST_07861,2020-08-19 00:00:00,2020-08-23 00:00:00,account,5.0
TICK_015564,CUST_07862,2024-10-12 00:00:00,2024-10-14 00:00:00,technical,1.0
TICK_015565,CUST_07862,2020-07-10 00:00:00,,billing,
TICK_015566,CUST_07863,2020-11-25 00:00:00,2020-12-18 00:00:00,feature_request,4.0
TICK_015567,CUST_07863,2021-01-13 00:00:00,2021-01-18 00:00:00,general,5.0
TICK_015568,CUST_07864,2022-05-11 00:00:00,2022-05-12 00:00:00,general,4.0
TICK_015569,CUST_07864,2023-02-10 00:00:00,2023-02-18 00:00:00,technical,1.0
TICK_015570,CUST_07865,2024-07-21 00:00:00,2024-07-28 00:00:00,general,5.0
TICK_015571,CUST_07865,2021-10-18 00:00:00,2021-10-20 00:00:00,account,5.0
TICK_015572,CUST_07865,2021-12-01 00:00:00,2021-12-03 00:00:00,billing,2.0
TICK_015573,CUST_07866,2024-12-31 00:00:00,2025-01-07 00:00:00,general,4.0
TICK_015574,CUST_07866,2024-12-31 00:00:00,2025-01-08 00:00:00,account,4.0
TICK_015575,CUST_07866,2024-12-31 00:00:00,2025-01-05 00:00:00,technical,4.0
TICK_015576,CUST_07867,2021-06-22 00:00:00,2021-06-29 00:00:00,general,1.0
TICK_015577,CUST_07867,2020-10-31 00:00:00,2020-11-09 00:00:00,billing,1.0
